date,hour,price_lear,price_p10,price_p90,n_windows,mlp_used,fm_used,fm_raw_price,timestamp,days_ahead
2026-04-05,15,113.0472410384339,94.91439475581313,122.17228872503154,5,True,True,118.61723327636719,2026-04-05 13:00:00+00:00,9
2026-04-05,16,133.77073847455668,109.0707237643654,142.99973450558153,5,True,True,138.34329223632812,2026-04-05 14:00:00+00:00,9
2026-04-05,17,144.82236587144487,114.49852801805241,204.6906105447237,5,True,True,147.34259033203125,2026-04-05 15:00:00+00:00,9
2026-04-05,18,146.5089561074825,130.63528011442565,175.73905550662033,5,True,True,146.7523651123047,2026-04-05 16:00:00+00:00,9
2026-04-05,19,146.80388966868964,130.17942358270358,201.13892511344096,5,True,True,141.44747924804688,2026-04-05 17:00:00+00:00,9
2026-04-05,20,133.0075245868965,129.06626535183392,149.69011229889173,5,True,True,137.77615356445312,2026-04-05 18:00:00+00:00,9
2026-04-05,21,129.7467545047774,116.79390565125402,142.47134967039938,5,True,True,134.2500762939453,2026-04-05 19:00:00+00:00,9
2026-04-05,22,127.63750095012294,119.13175274092306,170.5632159370772,5,True,True,131.38714599609375,2026-04-05 20:00:00+00:00,9
2026-04-05,23,120.51056522418398,109.85487204156284,140.00254367869243,5,True,True,131.01495361328125,2026-04-05 21:00:00+00:00,9
2026-04-06,0,124.53298022182123,122.38111761684169,142.32861433799448,5,True,True,129.56210327148438,2026-04-05 22:00:00+00:00,10
2026-04-06,1,129.12549170641725,146.2234210098248,162.5095714756141,5,True,True,128.08941650390625,2026-04-05 23:00:00+00:00,10
2026-04-06,2,126.14282429173453,121.39465226885645,129.708539863533,5,True,True,126.5914077758789,2026-04-06 00:00:00+00:00,10
2026-04-06,3,124.06913067906731,113.81483781970141,134.88550814332044,5,True,True,126.53826904296875,2026-04-06 01:00:00+00:00,10
2026-04-06,4,119.52899022556223,116.82012382584699,139.96093324511324,5,True,True,126.44426727294922,2026-04-06 02:00:00+00:00,10
2026-04-06,5,130.99657868751078,138.34117475008253,177.4915928593523,5,True,True,126.51426696777344,2026-04-06 03:00:00+00:00,10
2026-04-06,6,145.60539549920247,153.8002378333223,223.8666065042287,5,True,True,123.0025405883789,2026-04-06 04:00:00+00:00,10
2026-04-06,7,151.895325523282,140.54940637865013,166.29356615811002,5,True,True,114.35840606689453,2026-04-06 05:00:00+00:00,10
2026-04-06,8,142.279663048409,137.00000652562653,166.10911570199505,5,True,True,105.0485610961914,2026-04-06 06:00:00+00:00,10
2026-04-06,9,131.77902484009508,120.59650106322071,151.5628278123773,5,True,True,85.38214111328125,2026-04-06 07:00:00+00:00,10
2026-04-06,10,122.77134495481515,132.18112333569923,144.96244785267976,5,True,True,58.83184814453125,2026-04-06 08:00:00+00:00,10
2026-04-06,11,109.7252889070639,129.26421948647388,149.76105732346323,5,True,True,40.074562072753906,2026-04-06 09:00:00+00:00,10
2026-04-06,12,97.40001153353789,101.2877946927216,130.93788702410586,5,True,True,29.82781982421875,2026-04-06 10:00:00+00:00,10
2026-04-06,13,96.76967552270195,132.22464376003313,131.6768456968415,5,True,True,44.67220687866211,2026-04-06 11:00:00+00:00,10
2026-04-06,14,102.78752386712132,110.26275315583746,156.71073779002978,5,True,True,73.51025390625,2026-04-06 12:00:00+00:00,10
2026-04-06,15,125.65927807648575,115.62218132505036,140.93884580950893,5,True,True,112.05884552001953,2026-04-06 13:00:00+00:00,10
2026-04-06,16,143.19559841204054,119.30476676298456,156.04104616264613,5,True,True,134.42251586914062,2026-04-06 14:00:00+00:00,10
2026-04-06,17,156.96563612382235,125.21883525289705,196.57498590709986,5,True,True,147.04360961914062,2026-04-06 15:00:00+00:00,10
2026-04-06,18,167.88574694185928,163.45056050821526,202.95069365130112,5,True,True,146.6048583984375,2026-04-06 16:00:00+00:00,10
2026-04-06,19,160.11196655003712,149.50030879617822,232.64046421547033,5,True,True,142.7421875,2026-04-06 17:00:00+00:00,10
2026-04-06,20,136.13672679820132,137.99716929840446,161.41667358302783,5,True,True,137.226318359375,2026-04-06 18:00:00+00:00,10
2026-04-06,21,131.1233672022227,127.61744014164546,156.11752868367134,5,True,True,132.74061584472656,2026-04-06 19:00:00+00:00,10
2026-04-06,22,130.62866149610375,133.19329506512736,189.67228486601175,5,True,True,129.63539123535156,2026-04-06 20:00:00+00:00,10
2026-04-06,23,123.59170829352067,119.94804108095714,152.4876993205563,5,True,True,126.88714599609375,2026-04-06 21:00:00+00:00,10
